,Country,Year,No_TB,Per_TBwithHIV,Per_TBwithHIV_tested,Per_TBwithHIV_CPT,Per_TBwithHIV_ART,Per_new_RRorMDR_TBres,No_RRorMDR_TBres,Per_success_treat_oldTBcases,Per_success_treat_newTBcases,Prevalence_female_smoking,Prevalence_male_smoking,Alcohol_consumption_liters_per_cap,Diabetes_mortality_rate,Hospital_density,Healthposts_density,Heathcentres_density,Per_cleanwater_access,Per_sanitation_access,Life_expectancy,Per_urban_pop_2010,Per_childbelow5_underweight,Pop,Pop_under_15,Pop_over_60
3201,MMR,2011,143140,3.1,20,100,80,,690,72,88,,,,,,,,,,,,,52351,25.68,7.9
3202,MMR,2012,148149,13,27,,83,0.73,,70,89,7.7,35.2,,39.4,,,,,,66,,,52797,25.28,8.15
3203,MMR,2013,142162,12,32,42,74,13,,71,87,,,,,0.63,3.79,0.95,,,66,,,53259,24.9,8.4
3204,MMR,2014,141957,40,11,73,36,24,,,,,,,,,,,,,,,,,,
3205,MMR,2015,,,,,,,,,,6.4,31.6,,,,,,80.6,79.6,,,,,,
3206,MMR,2020,,,,,,,,,,4.9,26.2,,,,,,,,,,,,,
3207,MMR,2025,,,,,,,,,,3.8,22,,,,,,,,,,,,,
3208,NAM,1990,,,,,,,,,,,,,,,,,69.6,24,63,,,1415,43.63,5.28
3209,NAM,1991,,,,,,,,,,,,,,,,,,,,,,1466,43.19,5.24
3210,NAM,1992,,,,,,,,,,,,,,,,,,,,,,1514,42.85,5.21
3211,NAM,1993,,,,,,,,,,,,,,,,,,,,,,1559,42.58,5.17
3212,NAM,1994,,,,,,,,,,,,,,,,,,,,,,1606,42.32,5.13
3213,NAM,1995,,,,,,,,,,,,,,,,,,,,,,1654,42.02,5.1
3214,NAM,1996,,,,,,,,63,66,,,,,,,,,,,,,1705,41.68,5.06
3215,NAM,1997,,,,,,,,62,58,,,,,,,,,,,,,1758,41.32,5.02
3216,NAM,1998,,,,,,,,53,61,,,,,,,,,,,,,1810,40.97,4.99
3217,NAM,1999,,,,,,,,48,51,,,,,,,,,,,,,1857,40.68,4.97
3218,NAM,2000,,,,,,,,55,56,14.7,29.3,,56.3,,,,78.5,27.4,57,,,1898,40.46,4.96
3219,NAM,2001,,,,,,,,64,63,,,,,,,,,,,,,1931,40.31,4.96
3220,NAM,2002,,,,,,,,65,66,,,,,,,,,,,,,1958,40.23,4.97
3221,NAM,2003,15670,12,67,,,,,58,63,,,,,,,,,,,,,1981,40.15,4.99
3222,NAM,2004,16156,9.9,72,,,,,53,46,,,,,,,,,,,,,2003,40.02,5.02
3223,NAM,2005,15894,16,58,,,,,52,69,13.4,31.9,,,,,,,,,,,2027,39.81,5.05
3224,NAM,2006,15771,30,67,100,,,,63,75,,,,,,,,,,,,,2053,39.51,5.09
3225,NAM,2007,15244,54,59,31,16,0,291,65,77,,,,,,,,,,,,,2081,39.13,5.12
3226,NAM,2008,13737,67,62,92,35,,221,74,81,,,,,,,,,,,,,2111,38.68,5.17
3227,NAM,2009,13332,74,58,78,35,,301,73,80,,,,,,,,,,,,,2143,38.19,5.21
3228,NAM,2010,12625,76,55,93,44,,214,78,85,12.3,35.1,,,,12.88,2.32,,,,41.6,,2179,37.68,5.26
3229,NAM,2011,11938,84,50,98,54,,192,80,86,,,,,,,,,,,,,2218,37.14,5.32
3230,NAM,2012,11145,89,47,99,72,,210,78,85,12,36.4,,58.2,,,,,,67,,,2259,36.59,5.38
3231,NAM,2013,10610,92,45,99,80,,283,71,86,,,,,1.91,12.76,2.3,,,68,,13.2,2303,36,5.4
3232,NAM,2014,9882,92,44,99,84,,350,,,,,,,,,,,,,,,,,
3233,NAM,2015,,,,,,,,,,11.4,38.9,,,,,,91,34.4,,,,,,
3234,NAM,2020,,,,,,,,,,10.5,42.9,,,,,,,,,,,,,
3235,NAM,2025,,,,,,,,,,9.8,47.4,,,,,,,,,,,,,
3236,NRU,1990,,,,,,,,,,,,,,,,,,65.7,73,,,9,36.73,5.54
3237,NRU,1991,,,,,,,,,,,,,,,,,,,,,,9,36.63,5.58
3238,NRU,1992,,,,,,,,,,,,,,,,,,,,,,10,36.61,5.61
3239,NRU,1993,,,,,,,,,,,,,,,,,,,,,,10,36.6,5.65
3240,NRU,1994,,,,,,,,,,,,,,,,,,,,,,10,36.51,5.68
3241,NRU,1995,,,,,,,,,,,,,,,,,,,,,,10,36.28,5.71
3242,NRU,1996,,,,,,,,,,,,,,,,,,,,,,10,35.89,5.74
3243,NRU,1997,,,,,,,,,,,,,,,,,,,,,,10,35.38,5.76
3244,NRU,1998,,,,,,,,,83,,,,,,,,,,,,,10,34.8,5.8
3245,NRU,1999,,,,,,,,0,50,,,,,,,,,,,,,10,34.25,5.84
3246,NRU,2000,,,,,,,,,25,63.9,57,,,,,,93,65.7,77,,,10,33.78,5.9
3247,NRU,2001,,,,,,,,,100,,,,,,,,,,,,,10,33.41,5.98
3248,NRU,2002,,,,,,,,,50,,,,,,,,,,,,,10,33.12,6.07
3249,NRU,2003,3,,,,,,,,,,,,,,,,,,,,,10,32.88,6.19
3250,NRU,2004,,,,,,,,,,,,,,,,,,,,,,10,32.66,6.35
3251,NRU,2005,11,0,,,,,,,82,59.3,51.6,,,,,,,,,,,10,32.42,6.55
3252,NRU,2006,12,0,,,,,,,58,,,,,,,,,,,,,10,32.17,6.79
3253,NRU,2007,4,0,,,,,,100,100,,,,,,,,,,,,4.8,10,31.9,7.08
3254,NRU,2008,7,0,,,,,,,100,,,,,,,,,,,,,10,31.62,7.4
3255,NRU,2009,4,0,,,,0,0,100,100,,,,,,,,,,,,,10,31.3,7.75
3256,NRU,2010,3,0,,,,,,,40,55.5,46.9,,,,,,,,,100,,10,30.94,8.11
3257,NRU,2011,5,0,,,,0,0,,,,,,,,,,,,,,,10,30.53,8.47
3258,NRU,2012,,,,,,,,,,53.7,45.4,,,,,,,,79,,,10,30.1,8.84
3259,NRU,2013,,,,,,,,,67,,,,,9.95,,,,,79,,,10,29.6,9.2
3260,NRU,2014,8,0,,,,0,0,,,,,,,,,,,,,,,,,
3261,NRU,2015,,,,,,,,,,52,43,,,,,,96.5,65.6,,,,,,
3262,NRU,2020,,,,,,,,,,49.2,39.5,,,,,,,,,,,,,
3263,NRU,2025,,,,,,,,,,46.8,36.9,,,,,,,,,,,,,
3264,NPL,1990,,,,,,,,,,,,,,,,,65.9,4.5,54,,,18111,42.22,5.65
3265,NPL,1991,,,,,,,,,,,,,,,,,,,,,,18569,42.09,5.67
3266,NPL,1992,,,,,,,,,,,,,,,,,,,,,,19051,41.89,5.69
3267,NPL,1993,,,,,,,,,,,,,,,,,,,,,,19551,41.64,5.71
3268,NPL,1994,,,,,,,,,,,,,,,,,,,,,,20065,41.4,5.73
3269,NPL,1995,,,,,,,,,73,,,,,,,,,,,,,20587,41.18,5.74
3270,NPL,1996,,,,,,,,56,65,,,,,,,,,,,,,21115,41,5.75
3271,NPL,1997,,,,,,,,78,69,,,,,,,,,,,,,21647,40.83,5.75
3272,NPL,1998,,,,,,,,77,85,,,,,,,,,,,,,22175,40.68,5.77
3273,NPL,1999,,,,,,,,78,82,,,,,,,,,,,,,22690,40.54,5.84
3274,NPL,2000,,,,,,,,77,84,34.3,45.6,,31.2,,,,77.1,21.7,62,,,23184,40.4,5.95
3275,NPL,2001,,,,,,,,80,87,,,,,,,,,,,,,23655,40.26,6.13
3276,NPL,2002,,,,,,,,82,86,,,,,,,,,,,,,24103,40.11,6.37
3277,NPL,2003,33831,,,,,,,80,87,,,,,,,,,,,,,24526,39.94,6.62
3278,NPL,2004,32678,,,,,,,81,88,,,,,,,,,,,,,24922,39.72,6.84
3279,NPL,2005,34077,,,,,,,83,89,23.5,42.5,,,,,,,,,,,25292,39.45,7.02
3280,NPL,2006,33207,0,,,,,,84,89,,,,,,,,,,,,38.8,25634,39.13,7.13
3281,NPL,2007,33439,0,,,,5,163,82,88,,,,,,,,,,,,,25950,38.74,7.2
3282,NPL,2008,33419,,,,,0.93,76,76,90,,,,,,,,,,,,,26249,38.28,7.25
3283,NPL,2009,35407,,,,,0.84,73,85,91,,,,,,,,,,,,,26545,37.74,7.3
3284,NPL,2010,35609,,,,,0.81,229,85,91,16.1,39.7,,,,2.33,0.67,,,,16.8,,26846,37.11,7.39
3285,NPL,2011,35954,42,0.37,100,100,0,213,85,91,,,,,,,,,,,,29.1,27156,36.38,7.51
3286,NPL,2012,35635,25,1.5,,100,1.2,360,77,91,13.9,38.7,,32.6,,,,,,68,,,27474,35.58,7.65
3287,NPL,2013,35438,11,1.7,,100,13,477,74,91,,,,,0.38,2.51,0.72,,,68,,,27797,34.7,7.8
3288,NPL,2014,37025,8.8,11,,74,14,406,,,,,,,,,,,,,,,,,
3289,NPL,2015,,,,,,,,,,11.1,37.1,,,,,,91.6,45.8,,,,,,
3290,NPL,2020,,,,,,,,,,7.7,34.7,,,,,,,,,,,,,
3291,NPL,2025,,,,,,,,,,5.3,32.9,,,,,,,,,,,,,
3292,NLD,1990,,,,,,,,,,,,,,,,,100,98.3,77,,,14890,18.23,17.29
3293,NLD,1991,,,,,,,,,,,,,,,,,,,,,,14993,18.17,17.38
3294,NLD,1992,,,,,,,,,,,,,,,,,,,,,,15101,18.18,17.46
3295,NLD,1993,,,,,,,,,,,,,,,,,,,,,,15211,18.25,17.53
3296,NLD,1994,,,,,,,,,,,,,,,,,,,,,,15318,18.33,17.61
3297,NLD,1995,,,,,,,,,72,,,,,,,,,,,,,15420,18.4,17.68
3298,NLD,1996,,,,,,,,74,81,,,,,,,,,,,,,15515,18.46,17.75
3299,NLD,1997,,,,,,,,85,80,,,,,,,,,,,,,15603,18.5,17.83
3300,NLD,1998,,,,,,,,85,65,,,,,,,,,,,,,15688,18.52,17.92
3301,NLD,1999,,,,,,,,62,79,,,,,,,,,,,,,15773,18.54,18.02
3302,NLD,2000,,,,,,,,50,76,30.7,36.7,,12.6,,,,100,98.1,78,,,15860,18.56,18.12
3303,NLD,2001,,,,,,,,,,,,,,,,,,,,,,15950,18.58,18.23
3304,NLD,2002,,,,,,,,43,68,,,,,,,,,,,,,16042,18.59,18.34
3305,NLD,2003,1321,,,,,,,65,86,,,,,,,,,,,,,16134,18.58,18.5
3306,NLD,2004,1344,100,3.4,,,,,69,82,,,,,,,,,,,,,16221,18.54,18.74
3307,NLD,2005,1157,22,24,,,,13,79,87,,32.7,,,,,,,,,,,16302,18.44,19.09
3308,NLD,2006,1021,20,21,,,,5,,,,,,,,,,,,,,,16376,18.3,19.58
3309,NLD,2007,960,21,16,78,,,6,73,81,,,,,,,,,,,,,16443,18.11,20.17
3310,NLD,2008,997,29,14,54,,,13,74,84,,,,,,,,,,,,,16504,17.9,20.82
3311,NLD,2009,1158,33,11,,,,22,74,84,,,,,,,,,,,,,16561,17.69,21.47
3312,NLD,2010,1068,39,12,,,99,12,76,84,25.9,29.4,,,,,,,,,87.1,,16615,17.5,22.05
3313,NLD,2011,1003,49,6.3,,,99,17,80,84,,,,,,,,,,,,,16666,17.34,22.57
3314,NLD,2012,958,48,6.6,,,99,14,64,83,24.7,27.5,,7.9,,,,,,81,,,16714,17.21,23.02
3315,NLD,2013,848,56,3.6,,,,19,75,88,,,,,0.76,,,,,81,,,16759,17.1,23.4
3316,NLD,2014,823,52,5.4,,,,7,,,,,,,,,,,,,,,,,
3317,NLD,2015,,,,,,,,,,23.9,26.2,,,,,,100,97.7,,,,,,
3318,NLD,2020,,,,,,,,,,22.1,22.9,,,,,,,,,,,,,
3319,NLD,2025,,,,,,,,,,20.4,20.6,,,,,,,,,,,,,
3320,NZL,1990,,,,,,,,,,,,,,,,,100,,76,,,3398,23.25,15.19
3321,NZL,1991,,,,,,,,,,,,,,,,,,,,,,3446,23.14,15.23
3322,NZL,1992,,,,,,,,,,,,,,,,,,,,,,3503,23.08,15.25
3323,NZL,1993,,,,,,,,,,,,,,,,,,,,,,3565,23.05,15.25
3324,NZL,1994,,,,,,,,,,,,,,,,,,,,,,3623,23.04,15.26
3325,NZL,1995,,,,,,,,,,,,,,,,,,,,,,3675,23.02,15.28
3326,NZL,1996,,,,,,,,,,,,,,,,,,,,,,3717,23.01,15.34
3327,NZL,1997,,,,,,,,,,,,,,,,,,,,,,3752,22.99,15.42
3328,NZL,1998,,,,,,,,,,,,,,,,,,,,,,3783,22.94,15.53
3329,NZL,1999,,,,,,,,,,,,,,,,,,,,,,3817,22.86,15.63
3330,NZL,2000,,,,,,,,30,30,,,,14.4,,,,100,,79,,,3858,22.73,15.73
3331,NZL,2001,,,,,,,,,9,,,,,,,,,,,,,3907,22.55,15.82
3332,NZL,2002,,,,,,,,67,60,,,,,,,,,,,,,3962,22.32,15.9
3333,NZL,2003,424,33,1.4,,,,,60,,,,,,,,,,,,,,4021,22.06,16.01
3334,NZL,2004,371,32,8.4,,,,,63,71,,,,,,,,,,,,,4079,21.8,16.17
3335,NZL,2005,340,41,5.7,,,,4,67,73,,,,,,,,,,,,,4134,21.54,16.4
3336,NZL,2006,355,37,7.6,,,,1,90,77,,,,,,,,,,,,,4185,21.3,16.7
3337,NZL,2007,287,36,3.8,,,,2,65,86,,,,,,,,,,,,,4233,21.06,17.08
3338,NZL,2008,297,46,5.9,,,,0,91,80,,,,,,,,,,,,,4278,20.84,17.5
3339,NZL,2009,302,46,2.1,,,,7,67,80,,,,,,,,,,,,,4323,20.65,17.91
3340,NZL,2010,305,60,1.6,,,,5,73,80,,,,,,,,,,,86.2,,4368,20.49,18.31
3341,NZL,2011,309,57,1.7,,,,2,50,64,,,,,,,,,,,,,4414,20.36,18.67
3342,NZL,2012,297,58,1.7,,,,4,80,81,,,,10.7,,,,,,82,,,4460,20.26,19.01
3343,NZL,2013,277,74,0,,,2.4,3,80,84,,,,,,,,,,82,,,4506,20.2,19.3
3344,NZL,2014,302,73,0.91,,,,,,,,,,,,,,,,,,,,,
3345,NZL,2015,,,,,,,,,,,,,,,,,100,,,,,,,
3346,NIC,1990,,,,,,,,,,,,,,,,,72.7,43.9,71,,,4138,45.98,4.87
3347,NIC,1991,,,,,,,,,,,,,,,,,,,,,,4237,45.65,4.91
3348,NIC,1992,,,,,,,,,,,,,,,,,,,,,,4342,45.29,4.95
3349,NIC,1993,,,,,,,,,,,,,,,,,,,,,,4450,44.9,4.98
3350,NIC,1994,,,,,,,,,,,,,,,,,,,,,,4557,44.46,5.02
3351,NIC,1995,,,,,,,,78,80,,,,,,,,,,,,,4659,43.97,5.07
3352,NIC,1996,,,,,,,,75,79,,,,,,,,,,,,,4757,43.41,5.12
3353,NIC,1997,,,,,,,,79,81,,,,,,,,,,,,,4849,42.82,5.18
3354,NIC,1998,,,,,,,,81,82,,,,,,,,,,,,,4937,42.18,5.25
3355,NIC,1999,,,,,,,,81,81,,,,,,,,,,,,,5021,41.54,5.33
3356,NIC,2000,,,,,,,,75,82,,,,37,,,,78.9,54.4,73,,,5101,40.91,5.42
3357,NIC,2001,,,,,,,,72,83,,,,,,,,,,,,,5177,40.29,5.52
3358,NIC,2002,,,,,,,,77,82,,,,,,,,,,,,,5249,39.67,5.64
3359,NIC,2003,2347,41,0.94,,,,,68,84,,,,,,,,,,,,,5318,39.05,5.76
3360,NIC,2004,2354,17,2.2,,,,,79,87,,,,,,,,,,,,,5386,38.42,5.86
3361,NIC,2005,2076,27,5.4,,,0.64,50,83,85,,,,,,,,,,,,,5455,37.78,5.94
3362,NIC,2006,2105,0,,,,0,3,,89,,,,,,,,,,,,,5525,37.11,6
3363,NIC,2007,2441,0,,,,14,8,78,86,,,,,,,,,,,,,5596,36.44,6.04
3364,NIC,2008,2336,45,2.6,100,100,0.27,16,97,89,,,,,,,,,,,,,5668,35.77,6.07
3365,NIC,2009,2413,45,3,94,94,,,76,85,,,,,,,,,,,,,5743,35.13,6.14
3366,NIC,2010,2575,56,4.2,67,67,3.5,20,76,85,,,,,,15.38,2.73,,,,57.3,,5822,34.51,6.24
3367,NIC,2011,2822,55,3.9,67,67,13,14,69,86,,,,,,,,,,,,,5905,33.92,6.4
3368,NIC,2012,2934,72,5,78,100,0,25,,87,,,,44.8,,,,,,73,,,5992,33.37,6.59
3369,NIC,2013,2814,74,,,,6.6,14,69,84,,,,,0.95,14.64,2.6,,,74,,,6080,32.8,6.8
3370,NIC,2014,2839,77,,,,0.62,19,,,,,,,,,,,,,,,,,
3371,NIC,2015,,,,,,,,,,,,,,,,,87,67.9,,,,,,
3372,NER,1990,,,,,,,,,,,,,,,,,33.7,3.9,43,,,7754,47.76,4.06
3373,NER,1991,,,,,,,,,,,,,,,,,,,,,,8004,47.7,4.1
3374,NER,1992,,,,,,,,,,,,,,,,,,,,,,8270,47.64,4.12
3375,NER,1993,,,,,,,,,,,,,,,,,,,,,,8553,47.59,4.14
3376,NER,1994,,,,,,,,,,,,,,,,,,,,,,8852,47.55,4.16
3377,NER,1995,,,,,,,,,,,,,,,,,,,,,,9167,47.55,4.17
3378,NER,1996,,,,,,,,61,57,,,,,,,,,,,,,9500,47.56,4.17
3379,NER,1997,,,,,,,,50,66,,,,,,,,,,,,,9850,47.6,4.17
3380,NER,1998,,,,,,,,,,,,,,,,,,,,,,10216,47.68,4.16
3381,NER,1999,,,,,,,,58,60,,,,,,,,,,,,,10596,47.79,4.16
3382,NER,2000,,,,,,,,,65,0.3,9,,38.8,,,,43.7,6.6,50,,,10990,47.93,4.17
3383,NER,2001,,,,,,,,,64,,,,,,,,,,,,,11396,48.12,4.18
3384,NER,2002,,,,,,,,,58,,,,,,,,,,,,,11817,48.33,4.19
3385,NER,2003,7423,,,,,,,,70,,,,,,,,,,,,,12254,48.56,4.21
3386,NER,2004,7110,,,,,,,,61,,,,,,,,,,,,,12709,48.79,4.23
3387,NER,2005,8224,,,43,34,,,,74,0.3,11.3,,,,,,,,,,,13184,49.01,4.24
3388,NER,2006,8755,,,,,,,74,77,,,,,,,,,,,,39.9,13680,49.21,4.26
3389,NER,2007,9592,11,28,24,,,,75,79,,,,,,,,,,,,,14197,49.39,4.28
3390,NER,2008,9393,24,14,45,0,,52,79,79,,,,,,,,,,,,,14738,49.56,4.29
3391,NER,2009,10228,24,17,24,,0,24,76,79,,,,,,,,,,,,,15303,49.71,4.29
3392,NER,2010,10345,48,8.2,37,0,0,39,75,81,0.2,14.4,,,,16.07,5.71,,,,17.6,,15894,49.83,4.29
3393,NER,2011,10714,44,7.1,6.6,4.8,0.09,18,76,80,,,,,,,,,,,,,16511,49.92,4.27
3394,NER,2012,11207,46,8.3,31,16,0,35,67,77,0.2,15.9,,41.7,,,,,,59,,37.9,17157,49.99,4.26
3395,NER,2013,11483,53,8,71,59,0,29,73,79,,,,,0.55,13.98,4.97,,,59,,,17831,50,4.2
3396,NER,2014,11102,64,6.9,16,23,0.09,46,,,,,,,,,,,,,,,,,
3397,NER,2015,,,,,,,,,,0.2,18.6,,,,,,58.2,10.9,,,,,,
3398,NER,2020,,,,,,,,,,0.2,24,,,,,,,,,,,,,
3399,NER,2025,,,,,,,,,,0.1,31,,,,,,,,,,,,,
3400,NGA,1990,,,,,,,,,,,,,,,,,39.9,38.1,46,,,95617,44.88,4.77
3401,NGA,1991,,,,,,,,,,,,,,,,,,,,,,98085,44.76,4.76
3402,NGA,1992,,,,,,,,,,,,,,,,,,,,,,101000,44.61,4.76
3403,NGA,1993,,,,,,,,,,,,,,,,,,,,,,103000,44.48,4.75
3404,NGA,1994,,,,,,,,,,,,,,,,,,,,,,106000,44.28,4.74
3405,NGA,1995,,,,,,,,,49,,,,,,,,,,,,,108000,44.15,4.73
3406,NGA,1996,,,,,,,,71,32,,,,,,,,,,,,,111000,43.96,4.72
3407,NGA,1997,,,,,,,,,73,,,,,,,,,,,,,114000,43.82,4.71
3408,NGA,1998,,,,,,,,,73,,,,,,,,,,,,,117000,43.68,4.7
3409,NGA,1999,,,,,,,,74,75,,,,,,,,,,,,,120000,43.59,4.69
3410,NGA,2000,,,,,,,,71,79,2,11.3,,46.8,,,,51.8,34,47,,,123000,43.5,4.67
3411,NGA,2001,,,,,,,,71,79,,,,,,,,,,,,,126000,43.46,4.66
3412,NGA,2002,,,,,,,,73,79,,,,,,,,,,,,,129000,43.46,4.64
3413,NGA,2003,46596,22,0.92,,,,,,78,,,,,,,,,,,,27.2,133000,43.45,4.62
3414,NGA,2004,59493,3,18,,,,,73,73,,,,,,,,,,,,,136000,43.5,4.61
3415,NGA,2005,66848,10,18,,,,,66,75,1.6,13,,,,,,,,,,,140000,43.56,4.59
3416,NGA,2006,74225,10,21,,,,,77,76,,,,,,,,,,,,,143000,43.64,4.58
3417,NGA,2007,86241,32,23,31,,0.09,45,67,82,,,,,,,,,,,,25.7,147000,43.72,4.57
3418,NGA,2008,90311,62,27,26,45,0.37,23,76,78,,,,,,,,,,,,26.7,151000,43.82,4.56
3419,NGA,2009,94114,75,26,48,39,0.09,47,81,84,,,,,,,,,,,,,155000,43.91,4.55
3420,NGA,2010,90447,79,25,59,33,0.09,26,82,81,1.3,15,,,,,,,,,43.5,,160000,44.02,4.53
3421,NGA,2011,93050,81,26,68,43,0.09,183,82,85,,,,,,,,,,,,24.4,164000,44.12,4.51
3422,NGA,2012,97853,84,23,80,56,0.09,439,83,86,1.2,15.9,,47,,,,,,54,,,169000,44.23,4.49
3423,NGA,2013,100401,88,22,87,67,,554,83,86,,,,,,,,,,55,,31,173615,44.3,4.5
3424,NGA,2014,91354,92,19,91,75,,798,,,,,,,,,,,,,,,,,
3425,NGA,2015,,,,,,,,,,1.1,17.4,,,,,,68.5,29,,,,,,
3426,NGA,2020,,,,,,,,,,0.9,20.2,,,,,,,,,,,,,
3427,NGA,2025,,,,,,,,,,0.7,23.8,,,,,,,,,,,,,
3428,NIU,1990,,,,,,,,,,,,,,,,,99.1,,71,,,2,38.04,6.03
3429,NIU,1991,,,,,,,,,,,,,,,,,,,,,,2,37.93,6.14
3430,NIU,1992,,,,,,,,,,,,,,,,,,,,,,2,37.86,6.24
3431,NIU,1993,,,,,,,,,,,,,,,,,,,,,,2,37.8,6.34
3432,NIU,1994,,,,,,,,,,,,,,,,,,,,,,2,37.72,6.44
3433,NIU,1995,,,,,,,,,,,,,,,,,,,,,,2,37.6,6.54
3434,NIU,1996,,,,,,,,,,,,,,,,,,,,,,2,37.41,6.64
3435,NIU,1997,,,,,,,,,,,,,,,,,,,,,,2,37.18,6.73
3436,NIU,1998,,,,,,,,,,,,,,,,,,,,,,2,36.9,6.83
3437,NIU,1999,,,,,,,,100,100,,,,,,,,,,,,,2,36.57,6.93
3438,NIU,2000,,,,,,,,,,15.7,30.6,,,,,,99,79.3,73,,,2,36.2,7.04
3439,NIU,2001,,,,,,,,,,,,,,,,,,,,,,2,35.8,7.15
3440,NIU,2002,,,,,,,,,100,,,,,,,,,,,,,2,35.36,7.28
3441,NIU,2003,0,,,,,,,,,,,,,,,,,,,,,2,34.89,7.41
3442,NIU,2004,0,,,,,,,,,,,,,,,,,,,,,2,34.39,7.55
3443,NIU,2005,0,,,,,,,,,14,26.5,,,,,,,,,,,2,33.88,7.7
3444,NIU,2006,0,,,,,,,,,,,,,,,,,,,,,2,33.34,7.86
3445,NIU,2007,0,,,,,,,,,,,,,,,,,,,,,2,32.79,8.04
3446,NIU,2008,0,,,,,,,,,,,,,,,,,,,,,2,32.24,8.23
3447,NIU,2009,0,,,,,,0,,,,,,,,,,,,,,,2,31.74,8.43
3448,NIU,2010,0,,,,,,0,,,12.5,23.2,,,,,,,,,38.7,,1,31.29,8.64
3449,NIU,2011,1,100,0,,,,0,,,,,,,,,,,,,,,1,30.92,8.85
3450,NIU,2012,0,,,,,,0,,,12,21.9,,,,,,,,74,,,1,30.61,9.07
3451,NIU,2013,0,,,,,,0,,,,,,,,,,,,75,,,1,30.3,9.3
3452,NIU,2014,0,,,,,,0,,,,,,,,,,,,,,,,,
3453,NIU,2015,,,,,,,,,,11.4,20.3,,,,,,98.5,100,,,,,,
3454,NIU,2020,,,,,,,,,,10.3,18.2,,,,,,,,,,,,,
3455,NIU,2025,,,,,,,,,,9.5,16.2,,,,,,,,,,,,,
3456,NOR,1990,,,,,,,,,,,,,,,,,100,98.1,77,,,4240,18.95,20.94
3457,NOR,1991,,,,,,,,,,,,,,,,,,,,,,4262,18.95,20.79
3458,NOR,1992,,,,,,,,,,,,,,,,,,,,,,4286,19.04,20.62
3459,NOR,1993,,,,,,,,,,,,,,,,,,,,,,4310,19.17,20.43
3460,NOR,1994,,,,,,,,,,,,,,,,,,,,,,4334,19.33,20.23
3461,NOR,1995,,,,,,,,,77,,,,,,,,,,,,,4360,19.48,20.03
3462,NOR,1996,,,,,,,,71,80,,,,,,,,,,,,,4386,19.63,19.84
3463,NOR,1997,,,,,,,,78,44,,,,,,,,,,,,,4413,19.76,19.65
3464,NOR,1998,,,,,,,,84,69,,,,,,,,,,,,,4440,19.88,19.49
3465,NOR,1999,,,,,,,,100,77,,,,,,,,,,,,,4466,19.96,19.36
3466,NOR,2000,,,,,,,,33,70,41,43.1,,7.4,,,,100,98.1,79,,,4492,20.01,19.29
3467,NOR,2001,,,,,,,,100,87,,,,,,,,,,,,,4515,20.01,19.28
3468,NOR,2002,,,,,,,,75,80,,,,,,,,,,,,,4537,19.97,19.32
3469,NOR,2003,339,,,,,,,50,97,,,,,,,,,,,,,4560,19.89,19.41
3470,NOR,2004,302,,,,,,,89,88,,,,,,,,,,,,,4588,19.78,19.55
3471,NOR,2005,290,,,,,,3,78,91,33.4,34.7,,,,,,,,,,,4624,19.64,19.73
3472,NOR,2006,294,0,,,,,3,55,88,,,,,,,,,,,,,4669,19.47,19.95
3473,NOR,2007,307,0,,,,,3,56,71,,,,,,,,,,,,,4721,19.29,20.2
3474,NOR,2008,324,,,,,,4,72,87,,,,,,,,,,,,,4778,19.11,20.47
3475,NOR,2009,358,,,,,,9,80,86,,,,,,,,,,,,,4836,18.94,20.73
3476,NOR,2010,336,,,,,99,9,73,89,27.1,28,,,,,,,,,79.1,,4891,18.8,20.98
3477,NOR,2011,354,,,,,97,4,79,88,,,,,,,,,,,,,4944,18.7,21.2
3478,NOR,2012,378,,,,100,99,7,75,79,24.9,25.5,,7.2,,,,,,82,,,4994,18.64,21.41
3479,NOR,2013,401,,,,,90,6,79,89,,,,,,,,,,82,,,5043,18.6,21.6
3480,NOR,2014,325,,,,,88,8,,,,,,,,,,,,,,,,,
3481,NOR,2015,,,,,,,,,,22.1,22.4,,,,,,100,98.1,,,,,,
3482,NOR,2020,,,,,,,,,,18.1,17.9,,,,,,,,,,,,,
3483,NOR,2025,,,,,,,,,,14.7,14.4,,,,,,,,,,,,,
3484,OMN,1990,,,,,,,,,,,,,,,,,78.8,81.8,68,,,1810,45.3,3.47
3485,OMN,1991,,,,,,,,,,,,,,,,,,,,,,1885,44.43,3.44
3486,OMN,1992,,,,,,,,,,,,,,,,,,,,,,1966,43.3,3.4
3487,OMN,1993,,,,,,,,,,,,,,,,,,,,,,2044,42.1,3.38
3488,OMN,1994,,,,,,,,,,,,,,,,,,,,,,2109,41,3.37
3489,OMN,1995,,,,,,,,,84,,,,,,,,,,,,,2155,40.07,3.38
3490,OMN,1996,,,,,,,,50,87,,,,,,,,,,,,,2176,39.31,3.43
3491,OMN,1997,,,,,,,,50,91,,,,,,,,,,,,,2178,38.65,3.49
3492,OMN,1998,,,,,,,,100,86,,,,,,,,,,,,,2171,38.08,3.57
3493,OMN,1999,,,,,,,,,95,,,,,,,,,,,,,2172,37.59,3.65
3494,OMN,2000,,,,,,,,86,93,0.8,12.5,,65.5,,,,84,89,72,,,2193,37.18,3.72
3495,OMN,2001,,,,,,,,67,90,,,,,,,,,,,,,2239,36.88,3.79
3496,OMN,2002,,,,,,,,100,92,,,,,,,,,,,,,2308,36.64,3.84
